CODEX_ID,X_centroid,Y_centroid,Sample,leiden_R,phenotype
CODEX_4659,1991.553333,1263.926667,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4660,3341.513699,1267.815068,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4661,3397.397959,1265.642857,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4662,4461.594017,1264.226496,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4663,6188.332168,1264.388112,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4664,6491.969388,1262.581633,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4665,409.7638889,1266.180556,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4666,1572.886555,1267.189076,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4667,2566.657895,1267.236842,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4668,3437.472973,1267.689189,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4669,3902.922535,1267.147887,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4670,4008.301105,1266.035912,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4671,4760.94,1265.66,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4672,77.06521739,1265.318182,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4673,723.4836066,1270.040984,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4674,832.7556391,1268.109023,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4675,1966.56,1267.44,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4676,2221.201754,1268.640351,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4677,2457.766667,1267.011111,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4678,4567.5,1269.045455,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4679,5022.708696,1267.717391,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4680,5817.0,1269.915094,D0_batch_2_Sample,4,Hepatocyte
CODEX_4681,6237.469697,1267.363636,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4682,1039.752336,1270.630841,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4683,2409.291878,1271.890863,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4684,3147.590909,1269.251515,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4685,3313.426829,1272.54878,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4686,5176.532922,1266.524691,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4687,5765.833333,1270.166667,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4688,209.0167785,1270.969799,D0_batch_2_Sample,4,Endomucin
CODEX_4689,482.7413793,1272.913793,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4690,2263.596154,1270.480769,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4691,2316.807692,1273.515385,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4692,2547.066372,1272.022124,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4693,2709.593168,1271.642857,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4694,3036.895833,1272.8125,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4695,3740.566667,1271.366667,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4696,3815.115385,1273.255245,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4697,4273.697605,1271.841317,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4698,5314.588235,1272.264706,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4699,6145.727273,1273.333333,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4700,6280.992891,1273.116114,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4701,880.1744186,1274.313953,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4702,1069.863636,1275.355615,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4703,2046.634831,1271.421348,D0_batch_2_Sample,"1-2-3,0",CD11b+ myeloid cells
CODEX_4704,3487.360606,1274.609091,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4705,4509.282609,1276.137681,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4706,4629.316327,1273.520408,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4707,5793.779412,1274.573529,D0_batch_2_Sample,4,Hepatocyte
CODEX_4708,547.1055046,1276.591743,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4709,1009.85,1276.45,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4710,1918.672662,1278.442446,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4711,2149.77027,1277.22973,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4712,2340.188525,1278.598361,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4713,2647.233333,1275.233333,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4714,3006.947368,1275.631579,D0_batch_2_Sample,4,Endomucin
CODEX_4715,3795.983871,1277.016129,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4716,4843.850427,1277.217949,D0_batch_2_Sample,4,Hepatocyte
CODEX_4717,5576.080645,1276.876344,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4718,5866.085366,1276.378049,D0_batch_2_Sample,4,Hepatocyte
CODEX_4719,664.5,1277.993976,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4720,699.5222222,1278.544444,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4721,3210.237226,1277.492701,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4722,4713.741379,1277.994253,D0_batch_2_Sample,4,Hepatocyte
CODEX_4723,5697.233333,1278.766667,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4724,6172.539604,1280.440594,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4725,1300.943609,1279.890977,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4726,1790.69209,1281.29096,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4727,2496.551948,1281.616883,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4728,3460.823529,1279.470588,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4729,4176.400332,1279.789037,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4730,4994.113169,1278.853909,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4731,802.557971,1282.76087,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4732,4243.484925,1281.856784,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4733,4484.038462,1282.75641,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4734,5330.5,1281.798701,D0_batch_2_Sample,4,Hepatocyte
CODEX_4735,5659.808642,1281.932099,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4736,1240.58,1283.068,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4737,1609.5,1285.01,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4738,1852.188889,1283.966667,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4739,2295.606383,1284.202128,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4740,3876.935146,1284.491632,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4741,4404.75641,1284.75641,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4742,4453.783333,1283.25,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4743,5092.543668,1283.548035,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4744,6505.431818,1283.931818,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4745,918.3571429,1286.119048,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4746,1530.917582,1285.620879,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4747,3290.676471,1286.088235,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4748,3419.794118,1287.754902,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4749,4606.825843,1286.522472,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4750,4808.194444,1286.388889,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4751,6244.253846,1286.5,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4752,958.0686275,1288.408497,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4753,2088.098425,1288.444882,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4754,3315.05,1289.15,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4755,3982.549587,1288.045455,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4756,4032.729508,1289.54918,D0_batch_2_Sample,4,Hepatocyte
CODEX_4757,4791.758065,1288.016129,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4758,6560.946043,1289.751799,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4759,6634.397959,1288.520408,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4760,620.5923077,1286.684615,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4761,3052.871134,1289.634021,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4762,3555.840824,1294.507491,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4763,4865.527933,1290.377095,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4764,5390.598837,1290.825581,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4765,5620.1,1290.885185,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4766,6488.683206,1291.080153,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4767,1108.527778,1293.25,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4768,2823.933962,1291.418239,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4769,4052.846939,1292.561224,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4770,5516.98,1290.74,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4771,1409.071429,1294.302198,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4772,3786.258865,1293.719858,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4773,5642.559406,1294.20297,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4774,5983.112069,1296.068966,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4775,6380.546512,1294.143411,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4776,652.1065574,1297.352459,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4777,717.5596026,1294.129139,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4778,2853.422156,1296.703593,D0_batch_2_Sample,4,Endomucin
CODEX_4779,3034.668067,1295.542017,D0_batch_2_Sample,4,F4-80+ macrophage
CODEX_4780,4886.058442,1297.409091,D0_batch_2_Sample,4,Hepatocyte
CODEX_4781,5057.765823,1294.398734,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4782,5136.5,1296.5,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4783,5187.115385,1295.884615,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4784,5687.785714,1296.964286,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4785,5898.296791,1295.120321,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4786,2342.5,1298.861702,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4787,2417.684,1298.684,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4788,4415.946809,1296.840426,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4789,6219.993827,1299.450617,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4790,1552.458824,1300.141176,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4791,2242.018519,1301.203704,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4792,3342.391892,1302.77027,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4793,3724.656425,1300.444134,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4794,4375.665829,1301.123116,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4795,5858.880165,1299.161157,D0_batch_2_Sample,4,Hepatocyte
CODEX_4796,6543.575,1300.625,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4797,4.775862069,1302.189655,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4798,2677.303571,1302.803571,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4799,4508.958015,1301.232824,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4800,6700.512422,1302.23913,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4801,243.4891135,1304.727061,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4802,376.9137931,1305.637931,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4803,487.6362126,1304.154485,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4804,2511.725,1305.45,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4805,2999.325,1303.875,D0_batch_2_Sample,4,Endomucin
CODEX_4806,3506.766667,1305.566667,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4807,4084.729885,1304.683908,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4808,4551.231707,1306.914634,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4809,4672.764151,1304.487421,D0_batch_2_Sample,"1-2-3,0",Tumor cells
CODEX_4810,5322.072254,1302.927746,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4811,5800.113333,1303.02,D0_batch_2_Sample,4,Hepatocyte
CODEX_4812,6046.707675,1312.080135,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4813,6398.576923,1303.546154,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4814,21.35483871,1307.5,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4815,605.8448276,1305.5,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4816,1482.5,1306.5,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4817,1703.658621,1306.32069,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4818,1836.5,1305.416667,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4819,2113.136364,1306.318182,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4820,2206.933333,1305.533333,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4821,2314.921053,1308.289474,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4822,2741.25,1306.769231,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4823,4760.846154,1308.884615,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4824,4956.163551,1304.724299,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4825,5094.237374,1306.984848,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4826,5497.291209,1306.126374,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4827,807.3258706,1308.171642,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4828,849.5,1307.4,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4829,1030.831288,1308.622699,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4830,3315.188525,1307.254098,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4831,4065.584112,1309.21028,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4832,1088.254266,1310.629693,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4833,1597.340426,1310.0,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4834,1805.571429,1310.857143,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4835,317.2247706,1312.711009,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4836,664.925,1312.75,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4837,2049.969388,1314.214286,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4838,2698.2,1311.808333,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4839,4228.704301,1311.61828,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4840,4287.314815,1313.981481,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4841,4327.14,1313.46,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4842,4578.013158,1312.25,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4843,5346.426829,1313.272358,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4844,779.8513514,1313.810811,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4845,1767.991713,1314.654696,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4846,2561.744444,1313.944444,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4847,3214.921622,1314.478378,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4848,3413.583333,1313.508333,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4849,4120.563158,1312.121053,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4850,6561.565421,1312.406542,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4851,1159.711823,1315.682266,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4852,1920.069231,1316.817949,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4853,4474.403226,1316.790323,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4854,4739.7,1316.038462,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4855,4778.214286,1315.642857,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4856,5413.05873,1319.712698,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4857,6151.258065,1317.064516,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4858,402.9324324,1318.716216,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4859,1632.723881,1318.902985,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4860,3485.90625,1317.921875,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4861,3800.060976,1319.071429,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4862,5745.264331,1317.264331,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4863,6442.514134,1313.878092,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4864,6610.549383,1321.512346,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4865,886.5588235,1320.605882,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4866,1205.759259,1320.845679,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4867,2298.287611,1319.685841,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4868,2449.481818,1319.076623,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4869,3390.084906,1319.933962,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4870,3640.147887,1318.880282,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4871,4037.075342,1317.150685,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4872,1305.30916,1322.561069,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4873,1892.370229,1322.103053,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4874,2861.111111,1320.896825,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4875,3060.522989,1321.258621,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4876,5574.042857,1320.37013,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4877,6123.553571,1322.857143,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4878,7.649425287,1324.155172,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4879,120.4717647,1325.003529,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4880,3708.164671,1324.751497,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4881,4644.546512,1323.585271,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4882,4881.478723,1322.585106,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4883,5164.188525,1325.237705,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4884,5927.329268,1325.231707,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4885,1457.725806,1327.080645,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4886,2372.77957,1326.908602,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4887,3008.732258,1325.467742,D0_batch_2_Sample,4,Endomucin
CODEX_4888,4095.428571,1330.571429,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4889,4918.185824,1327.925287,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4890,6212.515748,1326.42126,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4891,1192.087302,1327.103175,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4892,1968.836364,1328.509091,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4893,2509.397959,1328.622449,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4894,2828.946602,1327.645631,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4895,2986.346154,1328.055556,D0_batch_2_Sample,4,Endomucin
CODEX_4896,4000.336735,1329.071429,D0_batch_2_Sample,4,Hepatocyte
CODEX_4897,5016.316993,1328.787582,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4898,5787.971074,1331.590909,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4899,6301.686207,1328.224138,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4900,62.81718062,1329.57489,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4901,184.7924901,1333.685771,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4902,501.9,1328.85,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4903,1553.630952,1330.47619,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4904,2070.022388,1331.447761,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4905,2257.008475,1332.127119,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4906,4839.469697,1329.712121,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4907,6503.729814,1330.736025,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4908,6528.892857,1331.559524,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4909,6698.723776,1331.541958,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4910,207.59,1326.77,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4911,290.7285714,1333.442857,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4912,367.0063291,1332.373418,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4913,2141.489899,1334.39899,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4914,2948.683486,1332.041284,D0_batch_2_Sample,4,Endomucin
CODEX_4915,3314.984848,1333.348485,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4916,4066.921053,1331.236842,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4917,4323.642857,1331.335165,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4918,5836.563492,1334.277778,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4919,5902.011111,1333.922222,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4920,2466.981013,1335.386076,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4921,3133.506135,1334.506135,D0_batch_2_Sample,"1-2-3,0",CD11b+ myeloid cells
CODEX_4922,4188.849206,1335.039683,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4923,6011.012195,1334.597561,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4924,1102.327586,1334.568966,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4925,1857.25,1335.223214,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4926,3748.70155,1336.841085,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4927,4287.727273,1334.954545,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4928,4455.247967,1335.995935,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4929,4522.645251,1337.203911,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4930,6087.24359,1336.987179,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4931,6367.042986,1336.753394,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4932,6658.580537,1336.607383,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4933,866.3089172,1337.378981,D0_batch_2_Sample,"1-2-3,0",Tumor cells
CODEX_4934,1258.534483,1338.5,D0_batch_2_Sample,4,Endomucin
CODEX_4935,2712.614754,1339.663934,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4936,3248.770968,1336.151613,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4937,3922.481308,1339.808411,D0_batch_2_Sample,"1-2-3,0",F4-80+ macrophage
CODEX_4938,332.459596,1339.388889,D0_batch_2_Sample,"1-2-3,0",Endomucin
CODEX_4939,530.1929825,1340.140351,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4940,949.6147541,1341.762295,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4941,1805.600671,1341.989933,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4942,2602.144628,1341.144628,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4943,3061.970968,1341.054839,D0_batch_2_Sample,"1-2-3,0",Non-immune cells
CODEX_4944,4133.685185,1341.981481,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4945,4425.656028,1340.429078,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4946,5123.751908,1338.255725,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
CODEX_4947,5177.166667,1339.992063,D0_batch_2_Sample,"1-2-3,0",Hepatocyte
